Well,Cycle,FAM,ROX
C4,131,18701.36133,-1747.133057
C5,131,17891.4668,-1857.087402
C6,131,19871.48438,-1850.090332
C7,131,17917.67773,-1870.574463
C8,131,17850.94727,-1918.127686
C9,131,14545.80664,-1855.255249
C10,131,-1466.552368,-1549.315918
C11,131,,
C12,131,,
D1,131,17312.10547,-1740.478516
D2,131,20689.38672,-1527.749023
D3,131,18197.34375,-1741.803711
D4,131,16141.23047,-1782.727295
D5,131,18275.88867,-1783.745117
D6,131,19634.77734,-1959.748047
D7,131,13559.80469,-1750.023071
D8,131,11007.24219,-1849.845459
D9,131,6166.269043,-1805.138672
D10,131,,
D11,131,,
D12,131,,
E1,131,17909.29492,-1846.39917
E2,131,19323.89258,-1852.980713
E3,131,19343.58594,-1757.778564
E4,131,15473.83789,-1792.919189
E5,131,15642.97949,-1786.182373
E6,131,17567.62695,-1776.40564
E7,131,-1510.869507,-1681.076538
E8,131,-1349.98877,-1419.300415
E9,131,109.7227936,-1018.879883
E10,131,,
E11,131,,
E12,131,,
F1,131,13786.69922,-1751.585693
F2,131,15027.9082,-1522.633179
F3,131,12382.12598,-1610.705078
F4,131,10748.20801,-1713.179688
F5,131,12824.31934,-1637.765381
F6,131,13229.68945,-1735.571411
F7,131,-1438.685547,-1620.881348
F8,131,-1654.176025,-1773.720459
F9,131,-1431.994629,-1481.652954
F10,131,,
F11,131,,
F12,131,,
G1,131,1060.946167,-1817.680176
G2,131,-1116.317505,-1792.044312
G3,131,-1548.244507,-1738.776123
G4,131,-1406.029663,-1503.073853
G5,131,-1725.715088,-2231.270996
G6,131,-1599.538086,-1842.593994
G7,131,-1456.715942,-1652.269043
G8,131,-1053.54834,-937.741333
G9,131,-1492.834717,-1580.610229
G10,131,,
G11,131,,
G12,131,,
H1,131,-721.9943848,-787.4604492
H2,131,-1590.484863,-1754.62915
H3,131,-1336.176514,-1579.905029
H4,131,-1699.896851,-1812.320801
H5,131,-1034.141968,-1675.626709
H6,131,-1537.917847,-1732.821045
H7,131,-1399.035767,-1587.572754
H8,131,-1719.686401,-1754.680054
H9,131,-1497.618408,-1581.904053
H10,131,,
H11,131,,
H12,131,,
A1,132,18292.39648,-1832.840576
A2,132,21283.72852,-778.5944824
A3,132,15683.70996,-1773.069214
A4,132,18989.50195,-1904.047119
A5,132,17180.71289,-1696.482178
A6,132,19740.47461,-1908.091309
A7,132,18162.67773,-1586.905029
A8,132,19640.39844,-1758.543701
A9,132,16716.97461,-1874.358643
A10,132,-1190.307495,-1416.851685
A11,132,,
A12,132,,
B1,132,20792.82813,-1809.51709
B2,132,19951.13672,-1504.924805
B3,132,20470.44141,-1901.321045
B4,132,19405.67773,-1880.919922
B5,132,15646.53711,-1435.998901
B6,132,19771.24805,-1959.818359
B7,132,18892.16406,-1914.813477
B8,132,18351.17773,-1864.770508
B9,132,-1340.859009,-1451.793335
B10,132,-1591.922852,-1802.120361
B11,132,,
B12,132,,
C1,132,20483.68945,-1832.418945
C2,132,21325.52734,-1746.661133
C3,132,19418.08594,-1715.454346
C4,132,18674.23242,-1744.064209
C5,132,17981.97656,-1843.804443
C6,132,19902.33398,-1860.580078
C7,132,17569.89258,-1909.430908
C8,132,17830.54883,-1923.152466
C9,132,14582.25879,-1858.543823
C10,132,-1466.262939,-1549.558594
C11,132,,
C12,132,,
D1,132,17340.2168,-1743.505005
D2,132,20687.63281,-1527.64502
D3,132,18192.44727,-1745.756348
D4,132,16186.40234,-1783.102783
D5,132,18347.58984,-1769.209473
D6,132,19666.41797,-1965.412598
D7,132,13577.82324,-1779.806152
D8,132,11093.8584,-1819.847778
D9,132,6174.629883,-1798.003906
D10,132,,
D11,132,,
D12,132,,
E1,132,17958.18555,-1851.279541
E2,132,19437.47656,-1862.178711
E3,132,19331.24414,-1757.925049
E4,132,15527.50293,-1790.138184
E5,132,15700.16602,-1802.288086
E6,132,17581.32031,-1776.710938
E7,132,-1493.615112,-1675.268311
E8,132,-1339.196899,-1426.826416
E9,132,130.4101715,-1029.053467
E10,132,,
E11,132,,
E12,132,,
F1,132,13918.89453,-1757.005615
F2,132,15169.32324,-1519.973389
F3,132,12447.19043,-1611.539063
F4,132,10812.71582,-1739.878174
F5,132,12899.6123,-1634.747192
F6,132,13295.96289,-1734.148438
F7,132,-1398.348633,-1612.113159
F8,132,-1648.999634,-1763.316895
F9,132,-1431.26709,-1474.606567
F10,132,,
F11,132,,
F12,132,,
G1,132,1076.539673,-1812.075684
G2,132,-1111.287476,-1806.686157
G3,132,-1539.274902,-1744.836426
G4,132,-1406.830322,-1509.173584
G5,132,-1721.643066,-2234.181641
G6,132,-1596.578247,-1852.619629
G7,132,-1477.21582,-1679.3479
G8,132,-1060.556274,-918.8283081
G9,132,-1492.682983,-1593.52002
G10,132,,
G11,132,,
G12,132,,
H1,132,-718.6343384,-774.0612793
H2,132,-1594.537476,-1731.655518
H3,132,-1340.662842,-1594.114502
H4,132,-1705.43335,-1809.388916
H5,132,-1028.363647,-1677.034302
H6,132,-1532.341309,-1733.504883
H7,132,-1393.351807,-1590.170776
H8,132,-1718.554932,-1740.832397
H9,132,-1503.306763,-1594.630615
H10,132,,
H11,132,,
H12,132,,
A1,133,18269.83203,-1821.716064
A2,133,21328.68555,-784.2788086
A3,133,15685.78711,-1796.055054
A4,133,18972.08984,-1895.271484
A5,133,17188.33008,-1689.774292
A6,133,19772.57227,-1902.91333
A7,133,18255.51758,-1601.980225
A8,133,19768.2832,-1764.970947
A9,133,16721.02734,-1868.834473
A10,133,-1194.095825,-1422.118042
A11,133,,
A12,133,,
B1,133,20900.30469,-1810.82666
B2,133,19978.13672,-1507.992188
B3,133,20489.85352,-1913.107422
B4,133,19437.72852,-1887.25
B5,133,15594.91602,-1440.725586
B6,133,19781.13086,-1959.206787
B7,133,18807.91406,-1933.640869
B8,133,18333.21875,-1873.194336
B9,133,-1343.079346,-1466.17749
B10,133,-1586.373901,-1799.767944
B11,133,,
B12,133,,
C1,133,20339.84766,-1847.427002
C2,133,21330.08008,-1748.043945
C3,133,19421.93164,-1715.097656
C4,133,18676.54688,-1740.708984
C5,133,18075.4668,-1842.819458
C6,133,19934.37891,-1863.267334
C7,133,17891.08398,-1874.291016
C8,133,17844.32813,-1928.5896
C9,133,14587.70117,-1860.580566
C10,133,-1462.414795,-1550.669189
C11,133,,
C12,133,,
D1,133,17239.84375,-1756.268799
D2,133,20680.64258,-1543.427246
D3,133,18260.23242,-1767.171387
D4,133,16261.29688,-1781.48999
D5,133,18379.04297,-1778.515869
D6,133,19694.08008,-1955.34668
D7,133,13718.94336,-1751.0354
D8,133,11148.68848,-1835.30542
D9,133,6246.623535,-1801.856201
D10,133,,
D11,133,,
D12,133,,
E1,133,17955.47656,-1861.523682
E2,133,19423.93945,-1867.632813
E3,133,19362.01563,-1766.88501
E4,133,15575.99805,-1797.402344
E5,133,15763.75879,-1795.574707
E6,133,17746.63477,-1780.787964
E7,133,-1505.931763,-1684.311646
E8,133,-1347.926758,-1406.468994
E9,133,137.9609222,-1029.045776
E10,133,,
E11,133,,
E12,133,,
F1,133,13947.87793,-1756.885132
F2,133,15136.4043,-1525.460571
F3,133,12510.65918,-1615.985718
F4,133,10873.95117,-1737.207153
F5,133,12947.13574,-1637.988403
F6,133,13381.35352,-1745.463135
F7,133,-1414.506714,-1625.903564
F8,133,-1657.384521,-1758.177246
F9,133,-1434.13855,-1485.805908
F10,133,,
F11,133,,
F12,133,,
G1,133,1126.259888,-1817.899658
G2,133,-1120.501587,-1821.063354
G3,133,-1539.259033,-1745.297607
G4,133,-1393.191162,-1505.155518
G5,133,-1726.114746,-2244.059326
G6,133,-1598.420532,-1849.440308
G7,133,-1464.107666,-1668.998169
G8,133,-1059.187256,-945.7877197
G9,133,-1482.417725,-1603.273804
G10,133,,
G11,133,,
G12,133,,
H1,133,-715.3760986,-787.2034912
H2,133,-1590.088867,-1753.358154
H3,133,-1332.311768,-1575.336304
H4,133,-1701.222412,-1825.744019
H5,133,-1021.323181,-1676.869507
H6,133,-1531.264771,-1737.197876
H7,133,-1396.213379,-1604.568604
H8,133,-1717.700317,-1757.200928
H9,133,-1500.42688,-1599.756836
H10,133,,
H11,133,,
H12,133,,
A1,134,18332.0293,-1827.367676
A2,134,21369.5957,-777.3063965
A3,134,15684.01563,-1771.784302
A4,134,18953.50586,-1897.60791
A5,134,17204.75781,-1700.754883
A6,134,19748.08008,-1905.162598
A7,134,18286.01367,-1588.193848
A8,134,19674.89648,-1762.911377
A9,134,16758.28906,-1854.970947
A10,134,-1192.587646,-1412.43457
A11,134,,
A12,134,,
B1,134,20857.61133,-1815.300049
B2,134,19964.45703,-1509.972168
B3,134,20523.4043,-1897.649902
B4,134,19670.97461,-1863.503174
B5,134,15645.00488,-1438.887085
B6,134,19842.67773,-1954.49707
B7,134,18966.70898,-1908.255371
B8,134,18464.93164,-1875.950806
B9,134,-1350.648438,-1466.743286
B10,134,-1588.629028,-1814.306152
B11,134,,
B12,134,,
C1,134,20484.03711,-1864.380127
C2,134,21379.27539,-1743.22583
C3,134,19421.61133,-1705.254395
C4,134,18587.7207,-1739.989014
C5,134,18100.89063,-1838.045898
C6,134,19969.4082,-1861.414307
C7,134,17794.55273,-1903.14563
C8,134,17953.57813,-1918.468994
C9,134,14647.8623,-1873.393677
C10,134,-1465.588013,-1548.35083
C11,134,,
C12,134,,
D1,134,17228.92969,-1744.182617
D2,134,20766.46289,-1513.705811
D3,134,18297.36328,-1759.174805
D4,134,16326.125,-1756.595459
D5,134,18349.51953,-1791.299072
D6,134,19730.83789,-1960.235596
D7,134,13696.59766,-1782.970947
D8,134,11255.15332,-1831.92041
D9,134,6351.266113,-1810.121338
D10,134,,
D11,134,,
D12,134,,
E1,134,17949.78516,-1849.318848
E2,134,19486.02734,-1854.514893
E3,134,19375.55664,-1762.317871
E4,134,15738.80469,-1786.270264
E5,134,15844.78516,-1786.06665
E6,134,17738.62891,-1774.016602
E7,134,-1490.999878,-1673.018311
E8,134,-1337.136353,-1424.815674
E9,134,168.6755371,-1025.575195
E10,134,,
E11,134,,
E12,134,,
F1,134,14024.75977,-1753.508545
F2,134,15240.0957,-1523.44165
F3,134,12659.4375,-1613.345703
F4,134,11016.70215,-1722.3125
F5,134,13025.11133,-1636.631714
F6,134,13435.43066,-1736.73291
F7,134,-1395.858643,-1618.557373
F8,134,-1656.43811,-1751.175415
F9,134,-1421.978394,-1480.201172
F10,134,,
F11,134,,
F12,134,,
G1,134,1159.413208,-1809.142334
G2,134,-1103.351685,-1812.063232
G3,134,-1541.327026,-1747.013794
G4,134,-1401.786377,-1501.822998
G5,134,-1716.39209,-2245.890869
G6,134,-1584.456543,-1849.921265
G7,134,-1477.747314,-1686.269409
G8,134,-1051.902588,-938.822998
G9,134,-1486.728882,-1596.15918
G10,134,,
G11,134,,
G12,134,,
H1,134,-701.6694946,-778.6020508
H2,134,-1590.976929,-1752.816162
H3,134,-1325.669067,-1586.122925
H4,134,-1699.734009,-1811.190918
H5,134,-1012.236816,-1685.415283
H6,134,-1523.905396,-1730.762451
H7,134,-1397.396729,-1591.075439
H8,134,-1713.675049,-1749.955566
H9,134,-1498.400635,-1582.900635
H10,134,,
H11,134,,
H12,134,,
A1,135,18402.23242,-1835.591309
A2,135,21372.85742,-786.567627
A3,135,15693.28516,-1792.285522
A4,135,19004.68359,-1894.052979
A5,135,17232.23242,-1699.048096
A6,135,19892.80078,-1905.635498
A7,135,18347.44141,-1587.663574
A8,135,19628.5332,-1769.082031
A9,135,16804.90039,-1869.753662
A10,135,-1196.482666,-1420.285767
A11,135,,
A12,135,,
B1,135,20903.25586,-1813.781006
B2,135,19967.1543,-1505.823975
B3,135,20500.55664,-1914.231445
B4,135,19512.64844,-1876.150391
B5,135,15655.99023,-1447.559692
B6,135,19722.39844,-1970.700195
B7,135,19058.30273,-1912.55249
B8,135,18499.16992,-1858.134766
B9,135,-1332.542236,-1471.341309
B10,135,-1583.610718,-1806.045776
B11,135,,
B12,135,,
C1,135,20472.37695,-1866.662842
C2,135,21369.35742,-1744.357666
C3,135,19488.85352,-1702.01123
C4,135,18828.57227,-1760.374023
C5,135,18111.93359,-1842.249268
C6,135,19949.9375,-1848.837158
C7,135,17754.91797,-1909.549927
C8,135,17987.95898,-1919.05249
C9,135,14663.45215,-1863.14563
C10,135,-1473.684692,-1560.301758
C11,135,,
C12,135,,
D1,135,17230.8457,-1755.502441
D2,135,20765.85742,-1517.543701
D3,135,18343.32227,-1767.015625
D4,135,16426.28906,-1787.026001
D5,135,18409.72461,-1769.813965
D6,135,19658.37305,-1973.979492
D7,135,13715.32715,-1774.540161
D8,135,11282.61816,-1832.887451
D9,135,6385.227051,-1834.508057
D10,135,,
D11,135,,
D12,135,,
E1,135,18015.20508,-1863.509277
E2,135,19613.04102,-1868.626953
E3,135,19450.91797,-1751.061035
E4,135,15711.68652,-1781.51416
E5,135,15876.80957,-1807.085205
E6,135,17747.08008,-1773.675659
E7,135,-1487.19458,-1682.373047
E8,135,-1339.623535,-1419.571655
E9,135,174.2711639,-1029.083008
E10,135,,
E11,135,,
E12,135,,
F1,135,14083.65625,-1747.73938
F2,135,15230.4707,-1524.55481
F3,135,12731.8291,-1625.113525
F4,135,10992.65723,-1733.362793
F5,135,13082.05176,-1656.314087
F6,135,13482.43457,-1738.268066
F7,135,-1395.359253,-1610.728516
F8,135,-1650.608521,-1766.736084
F9,135,-1424.187988,-1475.731079
F10,135,,
F11,135,,
F12,135,,
G1,135,1185.978394,-1815.108887
G2,135,-1102.789063,-1823.883545
G3,135,-1535.362305,-1746.266602
G4,135,-1392.066162,-1493.705322
G5,135,-1706.765137,-2247.212402
G6,135,-1584.616699,-1839.452637
G7,135,-1473.447144,-1662.556396
G8,135,-1057.114624,-928.9255371
G9,135,-1485.141235,-1591.799194
G10,135,,
G11,135,,
G12,135,,
H1,135,-711.6459351,-765.9859619
H2,135,-1592.7854,-1747.054077
H3,135,-1329.865601,-1580.976196
H4,135,-1698.748535,-1812.404541
H5,135,-1006.357422,-1683.929199
H6,135,-1530.107788,-1715.852539
H7,135,-1396.233765,-1590.992188
H8,135,-1704.150879,-1742.337158
H9,135,-1489.401611,-1578.97229
H10,135,,
H11,135,,
H12,135,,
A1,136,18430.5957,-1830.283203
A2,136,21440.85742,-777.387207
A3,136,15693.6748,-1781.867554
A4,136,18962.98828,-1900.410156
A5,136,17129.66406,-1689.982422
A6,136,19844.26953,-1911.21875
A7,136,18426.43164,-1588.67749
A8,136,19777.89258,-1762.335449
A9,136,16870.00195,-1868.808228
A10,136,-1198.987915,-1417.996948
A11,136,,
A12,136,,
B1,136,20926.87109,-1808.189453
B2,136,19883.8125,-1521.026855
B3,136,20533.3125,-1908.543945
B4,136,19791.36328,-1859.813721
B5,136,15594.08789,-1438.52771
B6,136,19820.24609,-1944.01416
B7,136,19067.72852,-1919.112061
B8,136,18438.50781,-1881.861572
B9,136,-1343.331421,-1469.173584
B10,136,-1576.809814,-1806.885254
B11,136,,
B12,136,,
C1,136,20531.74219,-1840.742188
C2,136,21344.4375,-1737.190674
C3,136,19522.80078,-1703.757813
C4,136,18731.08203,-1758.231201
C5,136,18189.30469,-1850.528564
C6,136,19947.33008,-1862.979492
C7,136,17850.90234,-1887.633057
C8,136,17960.19336,-1928.078369
C9,136,14757.43652,-1860.196533
C10,136,-1461.801758,-1538.284424
C11,136,,
C12,136,,
D1,136,17260.41797,-1765.58374
D2,136,20771.10938,-1522.261719
D3,136,18401.18164,-1751.736572
D4,136,16513.7168,-1749.264648
D5,136,18587.06445,-1772.633789
D6,136,19638.88086,-1961.631592
D7,136,13861.34766,-1755.083618
D8,136,11313.82227,-1851.113403
D9,136,6457.097168,-1801.644409
D10,136,,
D11,136,,
D12,136,,
E1,136,18071.9375,-1857.03418
E2,136,19627.87305,-1880.355225
E3,136,19450.32227,-1760.093506
E4,136,15921.29297,-1771.200562
E5,136,15984.2793,-1802.59314
E6,136,17657.79297,-1790.270508
E7,136,-1481.646606,-1677.752441
E8,136,-1345.280884,-1421.211792
E9,136,196.1502228,-1035.672607
E10,136,,
E11,136,,
E12,136,,
F1,136,14141.34766,-1758.078003
F2,136,15340.20996,-1513.55542
F3,136,12810.61914,-1614.916626
F4,136,11142.79785,-1737.031616
F5,136,13091.39844,-1640.5625
F6,136,13538.09961,-1749.854492
F7,136,-1394.973389,-1629.920166
F8,136,-1654.485596,-1759.756348
F9,136,-1423.504272,-1487.200317
F10,136,,
F11,136,,
F12,136,,
G1,136,1205.26355,-1816.277344
G2,136,-1104.19751,-1809.251709
G3,136,-1533.07666,-1735.619873
G4,136,-1406.355103,-1504.496094
G5,136,-1707.893799,-2233.189941
G6,136,-1581.969849,-1840.06543
G7,136,-1469.177368,-1673.366211
G8,136,-1048.619019,-928.0958252
G9,136,-1483.675171,-1601.933594
G10,136,,
G11,136,,
G12,136,,
H1,136,-706.0023193,-781.949646
H2,136,-1590.506348,-1745.195068
H3,136,-1322.254761,-1580.797607
H4,136,-1696.777832,-1807.415894
H5,136,-994.3043823,-1668.460571
H6,136,-1520.375122,-1726.661987
H7,136,-1393.075806,-1585.100708
H8,136,-1708.890625,-1752.870361
H9,136,-1494.309204,-1581.670166
H10,136,,
H11,136,,
H12,136,,
A1,137,18410.07422,-1837.946045
A2,137,21442.54297,-776.9248047
A3,137,15688.69629,-1783.373413
A4,137,19030.48438,-1897.474854
A5,137,17182.20703,-1700.323242
A6,137,19836.34375,-1896.545654
A7,137,18471.33008,-1589.058838
A8,137,19809.09766,-1755.973877
A9,137,16923.94727,-1859.883667
A10,137,-1197.200684,-1418.591064
A11,137,,
A12,137,,
B1,137,20885.03125,-1816.268555
B2,137,19921.16797,-1523.175781
B3,137,20491.31641,-1916.754639
B4,137,19554.55273,-1865.12793
B5,137,15619.66602,-1450.600342
B6,137,19814.47461,-1967.050049
B7,137,18917.41602,-1948.878174
B8,137,18407.49805,-1877.579224
B9,137,-1341.413818,-1452.573608
B10,137,-1577.234009,-1809.677246
B11,137,,
B12,137,,
C1,137,20450.53516,-1853.359375
C2,137,21407.07422,-1737.865234
C3,137,19556.67969,-1696.986816
C4,137,18902.14648,-1744.61792
C5,137,18192.47266,-1842.712036
C6,137,19940.00195,-1865.677734
C7,137,18174.11523,-1865.072021
C8,137,17964.10156,-1924.56665
C9,137,14798.47754,-1860.180786
C10,137,-1454.838501,-1557.81311
C11,137,,
C12,137,,
D1,137,17238.58789,-1764.270874
D2,137,20828.04102,-1516.340088
D3,137,18435.0293,-1767.037354
D4,137,16588.85156,-1779.020386
D5,137,18563.38672,-1762.243164
D6,137,19700.23828,-1953.444336
D7,137,13937.07617,-1753.659058
D8,137,11391.05957,-1845.498901
D9,137,6509.296875,-1806.836792
D10,137,,
D11,137,,
D12,137,,
E1,137,18131.56445,-1839.455322
E2,137,19685.18164,-1865.7771
E3,137,19471.37109,-1758.158203
E4,137,15858.49023,-1767.285767
E5,137,16014.46094,-1806.286865
E6,137,17780.18945,-1792.756836
E7,137,-1496.300903,-1689.592529
E8,137,-1341.541992,-1429.886963
E9,137,217.4362335,-1036.57251
E10,137,,
E11,137,,
E12,137,,
F1,137,14231.67676,-1765.534058
F2,137,15254.44141,-1518.549072
F3,137,12850.21094,-1602.782715
F4,137,11100.74805,-1741.727783
F5,137,13152.95898,-1642.099609
F6,137,13599.32129,-1733.57019
F7,137,-1424.012207,-1628.214722
F8,137,-1648.446899,-1752.483887
F9,137,-1421.998779,-1477.099121
F10,137,,
F11,137,,
F12,137,,
G1,137,1242.219482,-1821.519287
G2,137,-1095.479248,-1819.676758
G3,137,-1531.788696,-1748.853271
G4,137,-1387.499023,-1499.817017
G5,137,-1709.879272,-2247.674316
G6,137,-1584.301147,-1860.428467
G7,137,-1447.997681,-1655.078125
G8,137,-1047.429565,-930.8728638
G9,137,-1480.99353,-1598.604004
G10,137,,
G11,137,,
G12,137,,
H1,137,-707.0913086,-771.5708008
H2,137,-1595.37207,-1740.38269
H3,137,-1325.897095,-1580.388916
H4,137,-1693.304565,-1816.153931
H5,137,-985.9163818,-1674.976929
H6,137,-1523.167114,-1735.573364
H7,137,-1387.233765,-1599.917725
H8,137,-1716.658569,-1738.425781
H9,137,-1489.395874,-1583.639404
H10,137,,
H11,137,,
H12,137,,
A1,138,18459.03711,-1821.429932
A2,138,21408.93555,-790.8095703
A3,138,15674.10645,-1783.238647
A4,138,19039.55664,-1896.725586
A5,138,17149.88867,-1698.490601
A6,138,19867.57031,-1901.128906
A7,138,18442.80078,-1601.993164
A8,138,19759.69922,-1768.674805
A9,138,16930.05273,-1869.521484
A10,138,-1189.326538,-1422.428223
A11,138,,
A12,138,,
B1,138,20905.14258,-1802.782471
B2,138,20018.17578,-1518.917725
B3,138,20536.21094,-1915.41333
B4,138,19763.17578,-1859.977783
B5,138,15620.11133,-1441.227661
B6,138,19804.88281,-1952.138672
B7,138,19057.19141,-1934.417725
B8,138,18450.59961,-1870.186523
B9,138,-1335.085449,-1467.976807
B10,138,-1584.588257,-1811.671387
B11,138,,
B12,138,,
C1,138,20460.18164,-1847.829102
C2,138,21497.61719,-1748.638672
C3,138,19537.28125,-1709.910645
C4,138,18805.23242,-1742.157471
C5,138,18262.49805,-1850.08606
C6,138,19906.19141,-1862.01123
C7,138,17899.48828,-1893.611328
C8,138,17995.31445,-1931.571289
C9,138,14836.11133,-1855.848877
C10,138,-1465.048828,-1560.742676
C11,138,,
C12,138,,
D1,138,17176.88281,-1755.729492
D2,138,20899.76563,-1502.888672
D3,138,18492.55469,-1763.506836
D4,138,16582.42773,-1757.253906
D5,138,18651.72266,-1778.942627
D6,138,19704.09375,-1940.817383
D7,138,13885.00684,-1766.088745
D8,138,11480.50977,-1832.605103
D9,138,6589.766113,-1803.041504
D10,138,,
D11,138,,
D12,138,,
E1,138,18114.91211,-1851.599121
E2,138,19699.58594,-1868.398682
E3,138,19450.50391,-1762.169189
E4,138,15930.29297,-1776.348511
E5,138,16112.55664,-1807.384155
E6,138,17844.44336,-1769.384033
E7,138,-1487.219116,-1684.453857
E8,138,-1331.533325,-1413.809204
E9,138,245.5045776,-1021.856201
E10,138,,
E11,138,,
E12,138,,
F1,138,14255.38379,-1736.572021
F2,138,15295.30469,-1515.570313
F3,138,12959.02051,-1610.621582
F4,138,11203.65234,-1736.828003
F5,138,13184.80566,-1640.0896
F6,138,13675.4082,-1744.343628
F7,138,-1401.960815,-1609.986572
F8,138,-1656.768555,-1747.756104
F9,138,-1411.598267,-1483.393311
F10,138,,
F11,138,,
F12,138,,
G1,138,1276.745117,-1812.595703
G2,138,-1075.2323,-1812.832642
G3,138,-1531.044556,-1739.574951
G4,138,-1401.884277,-1495.236084
G5,138,-1700.956665,-2230.776367
G6,138,-1576.575806,-1859.248413
G7,138,-1462.092041,-1675.141602
G8,138,-1044.752563,-934.767395
G9,138,-1481.573242,-1606.754395
G10,138,,
G11,138,,
G12,138,,
H1,138,-700.6564941,-776.8219604
H2,138,-1587.707886,-1731.923584
H3,138,-1326.894043,-1576.729492
H4,138,-1687.330688,-1809.07312
H5,138,-979.3461304,-1676.555908
H6,138,-1522.804443,-1708.415039
H7,138,-1389.947754,-1587.571899
H8,138,-1712.582153,-1755.078369
H9,138,-1489.339722,-1587.095093
H10,138,,
H11,138,,
H12,138,,
A1,139,18494.03906,-1836.962646
A2,139,21434.01758,-790.8483887
A3,139,15700.19824,-1781.963135
A4,139,19099.32617,-1894.680908
A5,139,17215.51563,-1697.08313
A6,139,19819.85742,-1918.100586
A7,139,18508.41211,-1595.426514
A8,139,19702.61133,-1772.259766
A9,139,17037.42383,-1870.003174
A10,139,-1187.719971,-1418.062988
A11,139,,
A12,139,,
B1,139,20857.25391,-1799.409912
B2,139,20030.41211,-1510.731445
B3,139,20544.19922,-1910.682129
B4,139,19566.19336,-1877.800049
B5,139,15657.61621,-1449.111084
B6,139,19831.19922,-1961.152588
B7,139,19195.07031,-1917.646484
B8,139,18530.74219,-1864.566895
B9,139,-1343.616943,-1467.250732
B10,139,-1581.07605,-1808.896851
B11,139,,
B12,139,,
C1,139,20574.88867,-1844.818848
