Well,Cycle,FAM
D12,13,
E1,13,-3285.253174
E2,13,-2785.184814
E3,13,-127.9273987
E4,13,-3138.942871
E5,13,5356.745605
E6,13,1354.618042
E7,13,-3357.67627
E8,13,-3137.040039
E9,13,-3523.388672
E10,13,
E11,13,
E12,13,
F1,13,-3500.328613
F2,13,-3005.371826
F3,13,-3274.278809
F4,13,-4073.050781
F5,13,-2404.589355
F6,13,-3148.438477
F7,13,-3497.986328
F8,13,-3978.293457
F9,13,-2702.627441
F10,13,
F11,13,
F12,13,-3543.62207
G1,13,-3562.313965
G2,13,-3803.638428
G3,13,-3849.784668
G4,13,-3067.268555
G5,13,-3556.869629
G6,13,-4195.799805
G7,13,-3920.736816
G8,13,-3577.583008
G9,13,-3991.657227
G10,13,
G11,13,
G12,13,-3242.881348
H1,13,-1618.719238
H2,13,-3928.81665
H3,13,-3484.924316
H4,13,-4187.547852
H5,13,-3849.336914
H6,13,-4290.130371
H7,13,-3909.869629
H8,13,-4278.129883
H9,13,-3806.727539
H10,13,
H11,13,
H12,13,-3420.143555
A1,14,32307.4707
A2,14,33297.1875
A3,14,31561.12305
A4,14,32500.69531
A5,14,31702.37695
A6,14,29929.72656
A7,14,28830.29688
A8,14,26506.20703
A9,14,26559.31445
A10,14,-3051.605713
A11,14,-3671.695313
A12,14,-3412.409912
B1,14,24241.07227
B2,14,24777.77148
B3,14,29015.69336
B4,14,31885.81641
B5,14,28751.98828
B6,14,35298.71484
B7,14,7579.532715
B8,14,19490.7832
B9,14,8010.536133
B10,14,-4168.918945
B11,14,-3592.614746
B12,14,-3439.227539
